Id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169,feature_170,feature_171,feature_172,feature_173,feature_174,feature_175,feature_176,feature_177,feature_178,feature_179,feature_180,feature_181,feature_182,feature_183,feature_184,feature_185,feature_186,feature_187,feature_188,feature_189,feature_190,feature_191,feature_192,feature_193,feature_194,feature_195,feature_196,feature_197,feature_198,feature_199,feature_200,feature_201,feature_202,feature_203,feature_204,feature_205,feature_206,feature_207,feature_208,feature_209,feature_210,feature_211,feature_212,feature_213,feature_214,feature_215,feature_216,feature_217,feature_218,feature_219,feature_220,feature_221,feature_222,feature_223,feature_224,feature_225,feature_226,feature_227,feature_228,feature_229,feature_230,feature_231,feature_232,feature_233,feature_234,feature_235,feature_236,feature_237,feature_238,feature_239,feature_240,feature_241,feature_242,feature_243,feature_244,feature_245,feature_246,feature_247,feature_248,feature_249,feature_250,feature_251,feature_252,feature_253,feature_254,feature_255,feature_256,feature_257,feature_258,feature_259,feature_260,feature_261,feature_262,feature_263,feature_264,feature_265,feature_266,feature_267,feature_268,feature_269,feature_270,feature_271,feature_272,feature_273,feature_274,feature_275,feature_276,feature_277,feature_278,feature_279,feature_280,feature_281,feature_282,feature_283,feature_284,feature_285,Energy_consumption
2309,2,3,MT,A,2,1,0,1,0,10,1,2,1,3,3,-2,4,1,1,3,7,3,5,0,1,41,1,1,1,4,0,0,-2,-2,-2,0,-2,-2,1,0,0,2,3,22,1,0,3,22,5,1,1,2,2,3,1,5,-2,-2,7,4,0,-2,-2,0,-2,-2,1,10,0,-2,2,1,0,1,1,0,0,0,0,0,-2,-2,-2,1,1,1,3,3,3,1,5,1,41,2,1,3,3,3,1,3,2,2,1,1,1,0,0,1,0,0,0,0,0,1,1,2,1,1,1,-2,3,2,41,1,1,3,71,71,68,0,-2,-2,1,0,0,0,-2,1,1,0,5,1,1,1,-2,-2,-2,70,70,70,1,0,0,-2,1,0,0,0,1,4,5,-2,42,3,0,-2,2,10,1,0,0,0,1,1,0,-2,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,1,-2,1,-2,-9,-9,-9,1,77,0,0,1,2,2,2,0,5,2,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,-2,-2,-2,0,3695,3695,3695,400,400,2661.6619308503923,618,783,0,VC,5A,6296,5869,2965,1127.4055318156813,0.11864028154274453,0.5659724906383387,9.553460048163297,16.62908864246665,1.303098174321948,0.0,0.0,0.0,0.0,0.0,0.0,154.13375842730204,154.13375842730204,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,-2,-2,1,2397.9628163253674
2310,3,7,MN,C,2,0,-2,0,-2,10,0,-2,1,5,5,-2,2,1,0,3,5,1,3,1,0,41,2,2,1,4,0,0,-2,-2,-2,0,-2,-2,0,0,0,2,3,23,41,0,3,21,41,3,1,2,1,5,1,2,-2,-2,4,3,0,-2,-2,1,5,0,1,3,0,-2,2,1,0,1,0,0,0,0,0,1,0,-2,3,1,1,4,2,3,41,1,5,4,3,4,3,3,2,3,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,1,-2,3,5,2,1,1,1,73,70,70,0,-2,-2,-2,-2,-2,0,-2,1,1,0,2,1,1,1,-2,-2,-2,73,74,70,-2,-2,-2,0,4,0,0,0,0,-2,5,-2,5,3,0,-2,2,4,1,0,0,0,1,0,0,-2,0,0,0,0,0,0,-9,-9,-9,-9,-9,-9,-9,-9,0,1,-2,1,-2,1,-9,-9,1,85,0,0,1,1,2,2,0,5,2,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,-2,-2,-2,0,1886,1886,1886,0,0,2101.435957291614,3697,3022,501,HH,1A-2A,1544,1625,335,121.88052267471521,0.07779690592966855,2.950836641912328,13.369398284013537,18.94354659387429,6.145955568443815,0.0,0.0,0.0,0.0,0.0,0.0,6.1924392197367935,0.0,0.0,6.1924392197367935,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,-2,-2,5,3202.4285293203743
2311,4,10,MT,C,1,-2,-2,-2,-2,-2,-2,-2,2,4,4,-2,2,2,0,3,5,3,5,-2,0,30,2,1,1,4,1,0,-2,-2,-2,0,-2,-2,1,0,0,1,3,1,41,0,-2,-2,-2,-2,1,2,4,2,1,1,-2,-2,1,0,0,-2,-2,0,-2,-2,1,7,1,23,4,1,0,1,0,0,0,0,0,0,-2,-2,-2,1,1,3,1,3,3,1,1,3,3,2,3,1,5,1,1,5,1,1,0,1,0,4,1,0,1,1,0,1,0,0,1,0,1,1,1,-2,8,7,5,0,-2,5,72,60,65,0,-2,-2,-2,-2,-2,0,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,1,0,0,-2,-2,0,-2,1,-2,2,2,0,-2,1,2,2,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,0,0,0,0,0,-2,1,1,-2,-2,0,-2,-2,2,40,0,0,1,3,1,1,0,5,3,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1356,1356,1356,0,2607.837095114566,1714,1940,393,HD,3B-4B,2859,2082,269,469.4129159210824,0.09141136446736052,0.004667814355780113,11.84846877308852,19.877109465030312,5.990361756584478,21.52873777791718,0.0,18.493297000806333,0.2703442481055981,2.7650965290052443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3889845296483427,0.0,1,5,-2,-2,911.9899836339903
2312,4,10,MT,A,2,1,0,0,-2,10,0,-2,2,1,8,-2,3,1,0,2,5,7,2,0,0,41,1,1,1,3,1,0,-2,-2,-2,0,-2,-2,0,0,0,1,3,22,3,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,-2,-2,6,1,0,-2,-2,0,-2,-2,1,7,0,-2,3,1,0,0,0,0,0,0,0,0,-2,-2,-2,1,1,5,3,3,3,1,1,3,3,3,4,1,4,4,2,1,4,4,0,3,0,0,1,0,0,1,1,1,2,1,2,0,1,1,1,-2,3,1,5,1,0,4,75,75,75,0,-2,-2,0,-2,-2,0,-2,1,2,-2,-2,-2,-2,-2,1,1,1,75,75,75,0,-2,-2,0,1,0,0,0,0,-2,1,-2,5,1,0,-2,1,3,4,2,0,0,1,1,0,-2,-2,-2,-2,-2,-2,-2,-9,-2,-9,-2,-9,-9,-9,-9,0,2,2,-2,-2,0,-2,-2,1,25,1,0,1,3,2,2,0,5,6,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,-2,-2,-2,0,204,1020,1613,1409,593,4053.6785514208577,735,770,57,MR,3C,1994,1916,73,445.30170985082975,0.09335628711560223,0.0,11.461429166088418,17.154217757491914,7.332358383871262,72.03682301463589,40.39643238851004,25.94701855792788,3.0772566140480397,2.6161154541499285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,5,5,-2,-2,1062.1222582048
2313,1,2,MT,A,2,1,1,1,1,20,1,2,1,5,7,-2,3,2,1,4,7,3,5,0,0,41,1,1,2,3,1,1,4,0,-2,0,-2,-2,0,0,0,2,4,23,2,1,3,1,41,2,0,-2,-2,-2,1,1,-2,-2,14,4,0,-2,-2,0,-2,-2,1,16,1,2,4,1,0,1,0,0,0,1,0,1,3,2,3,1,1,5,3,3,2,1,1,5,2,4,3,1,3,4,3,1,3,4,0,4,0,0,0,0,1,0,0,2,0,0,0,0,1,1,1,-2,3,1,41,1,1,3,68,65,68,0,-2,-2,1,1,0,0,-2,1,1,0,41,1,1,3,-2,-2,-2,70,65,65,1,1,0,-2,0,0,0,0,0,-2,1,-2,41,3,0,-2,2,10,4,4,2,0,1,0,0,-2,0,0,0,0,0,0,1,1,1,-2,1,1,0,1,0,1,1,-2,-2,-9,-9,-9,1,58,1,0,1,4,2,2,0,5,8,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,-2,-2,-2,0,3175,3175,3630,855,855,3894.127761369989,941,999,38,MH,4A,5039,5055,2110,763.7283356662598,0.10113597770856912,1.3423856118164308,10.652341344419867,17.173666983974332,3.111876237186742,192.22292907820287,150.37986322393067,29.477636641281066,8.214769789378524,4.15065942361264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,1954.8440876549241
2314,2,3,MT,A,4,-2,-2,-2,-2,-2,-2,-2,2,1,8,0,1,1,0,3,4,2,2,0,1,20,1,2,2,4,1,-2,-2,-2,-2,0,-2,-2,0,0,-2,1,4,22,3,0,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,7,3,0,-2,-2,0,-2,-2,1,8,0,-2,2,0,0,1,0,1,0,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,-2,0,-2,-2,-2,1,3,3,3,3,-2,-2,-2,-2,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,-2,3,1,5,1,0,4,70,66,66,0,-2,-2,-2,-2,-2,1,3,1,1,0,42,1,0,4,-2,-2,-2,66,68,68,-2,-2,-2,-2,1,2,-2,-2,0,-2,1,2,1,-2,-2,-2,1,8,4,2,0,0,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,1,0,0,0,1,1,-2,-2,-9,-9,-9,1,22,2,0,1,3,1,1,0,3,1,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,1033,1033,1033,0,0,5125.149580179554,704,964,17,VC,5A,6470,5784,2769,1244.32650173738,0.11086059094977767,0.5706403049941187,9.232547811203414,17.076420851562244,1.2253012683922797,106.03095902966385,85.4470646742625,20.583894355401352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,5,-2,-2,733.5435251500778
2315,2,4,MT,A,2,0,-2,1,0,10,0,-2,2,2,8,-2,3,1,0,4,7,3,5,0,0,41,2,1,3,3,1,0,-2,-2,-2,0,-2,-2,1,0,0,1,3,23,41,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,-2,-2,5,5,1,1,3,0,-2,-2,1,15,1,23,4,0,0,0,0,0,0,1,0,0,-2,-2,-2,1,1,5,2,3,41,1,5,5,41,4,2,4,5,5,2,1,5,5,0,0,0,2,2,1,0,0,0,0,0,0,3,0,1,0,1,-2,3,1,5,1,0,2,72,68,71,1,1,5,-2,0,-2,1,8,1,1,0,42,1,0,1,-2,-2,-2,68,70,71,-2,0,-2,-2,3,1,0,0,1,4,1,-2,5,3,0,-2,1,6,2,4,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,-2,0,-2,0,0,0,0,0,1,1,-2,-2,0,-2,-2,2,31,1,0,1,2,4,2,2,5,3,0,-2,-2,-2,-2,-2,-2,2,0,2,0,13,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,0,1656,1656,1656,0,0,5885.247974452659,1318,1364,76,MH,4A,4880,4545,1828,763.4132581972444,0.09335628711560223,1.579277190372271,10.592048742324373,18.009983722718264,2.061618007136216,146.85702483117046,87.19555013503181,52.134040570648786,7.527239633225078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,1853.5177020190924
2316,3,5,MT,A,2,0,-2,0,-2,20,1,2,2,7,8,-2,3,2,0,1,4,3,2,0,0,42,1,2,1,3,0,0,-2,-2,-2,0,-2,-2,0,0,0,1,4,21,1,1,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,5,3,0,-2,-2,0,-2,-2,1,7,0,-2,3,0,0,0,0,0,0,0,0,1,7,1,2,1,1,6,1,3,3,1,5,5,3,1,3,1,4,2,-2,-2,-2,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,1,-2,3,5,3,1,0,1,80,80,80,0,-2,-2,-2,-2,0,0,-2,1,1,0,3,1,0,1,-2,-2,-2,60,60,70,-2,-2,0,0,3,0,0,0,0,-2,5,-2,41,2,0,-2,2,1,1,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,0,0,-2,1,0,0,0,0,1,-2,-2,-2,0,-2,-2,1,34,1,0,2,4,5,1,4,3,2,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,1256,1256,1256,400,400,3509.638708426488,1624,2045,122,MH,3A,2979,2429,697,379.60805756116935,0.0719621379849434,1.6553236659185226,12.070189954988074,17.79604223141168,4.901205073569118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,-2,-2,-2,1854.5265333967352
2317,4,10,MT,A,2,0,-2,0,-2,20,1,3,1,7,7,-2,5,3,0,5,10,4,5,1,0,60,2,3,2,4,1,0,-2,-2,-2,1,1,5,1,0,0,1,3,21,42,1,-2,-2,-2,-2,0,-2,-2,-2,1,1,-2,-2,3,0,0,-2,-2,0,-2,-2,1,5,1,2,4,0,0,1,0,0,1,0,0,1,0,-2,42,1,2,5,2,3,1,1,5,5,41,4,3,1,5,5,3,1,3,3,0,4,0,1,0,0,1,1,0,3,1,1,4,0,1,1,1,-2,3,1,41,1,1,1,72,55,70,1,4,7,-2,-2,0,0,-2,1,1,0,42,1,1,4,-2,-2,-2,70,72,72,-2,-2,0,0,0,1,0,0,0,-2,1,-2,2,1,0,-2,4,6,4,4,4,0,1,1,-9,-9,0,0,1,0,0,0,1,1,0,-2,1,1,1,1,-9,1,1,-2,-2,-9,-9,-9,1,42,2,0,4,3,6,5,1,5,8,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,3930,3930,3930,650,650,2561.6044341444226,226,372,37,MR,3C,3325,2866,279,376.8793310856863,0.10697074565329426,0.0,11.723993723601051,16.998623945632573,6.243201700855901,70.95097270012253,27.07526818617289,42.759513406123716,1.1161911078259197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09724613241208567,0.0,1,1,-2,-2,3468.079873568029
2318,1,2,MT,A,2,1,0,0,-2,20,1,1,1,3,8,-2,4,1,0,3,7,3,5,0,0,50,2,3,3,3,0,0,-2,-2,-2,0,-2,-2,1,1,0,1,4,23,1,1,-2,-2,-2,-2,0,-2,-2,-2,1,2,-2,-2,10,7,0,-2,-2,0,-2,-2,1,5,1,23,3,0,0,1,1,0,0,0,0,1,2,5,3,1,1,2,2,3,3,1,2,2,3,2,2,1,2,3,2,1,1,2,1,1,0,0,0,0,1,0,1,2,2,0,2,0,1,1,1,-2,3,3,3,1,1,3,67,63,63,0,-2,-2,0,-2,0,1,4,1,2,-2,-2,-2,-2,-2,2,3,4,75,77,75,0,-2,0,-2,0,2,0,0,1,8,3,-2,3,4,0,-2,4,15,0,2,4,1,2,1,0,-2,0,0,0,0,0,0,1,1,0,-2,1,1,0,0,0,1,-2,1,1,0,-2,-2,2,29,1,0,1,5,3,2,1,5,7,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,-2,-2,-2,0,523,1830,2630,2357,1050,5756.378883756142,819,1167,28,MH,4A,5284,5004,2112,1017.4259908255568,0.10308090035681082,1.055315028935954,9.854923058640765,16.823580907290822,3.442513087387833,0.0,0.0,0.0,0.0,0.0,0.0,9.287978106678304,0.0,0.0,7.53793670779041,151.17630904838566,132.1267641701822,-0.3889845296483427,-0.3889845296483427,1,-2,1,2,1603.8664584294618
2319,1,2,MT,A,4,-2,-2,-2,-2,-2,-2,-2,2,5,8,0,2,1,0,2,4,1,7,1,0,30,2,2,2,3,1,-2,-2,-2,-2,0,-2,-2,1,0,-2,1,4,22,3,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,-2,-2,6,0,0,-2,-2,0,-2,-2,1,4,0,-2,1,0,0,0,1,0,1,0,0,0,-2,-2,-2,0,-2,-2,-2,-2,-2,0,-2,-2,-2,1,3,3,3,5,-2,-2,-2,-2,0,1,0,1,0,0,1,0,0,1,0,1,3,0,1,1,1,-2,6,3,2,0,-2,5,50,55,70,0,-2,-2,-2,-2,-2,0,-2,1,2,-2,-2,-2,-2,-2,2,5,4,80,80,75,-2,-2,-2,-2,0,1,-2,-2,0,-2,3,2,1,-2,-2,-2,1,4,2,4,0,0,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,1,0,0,-2,1,1,-2,2,1,1,1,1,48,1,0,4,2,3,2,1,1,2,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,-2,-2,-2,0,352,704,704,352,0,10812.66745649031,1232,1489,61,MH,4A,4809,4777,2091,887.0442112553771,0.11086059094977767,1.0938244973711395,10.430620162520311,16.823580907290822,3.4619623138702504,3.5479278949225335,0.0,0.0,3.5479278949225335,0.0,0.0,0.0,0.0,0.0,0.0,77.56507114999816,38.49507600758894,-0.3889845296483427,-0.3889845296483427,1,5,5,-2,566.5559674328111
2320,1,1,MT,A,2,1,0,0,-2,20,0,-2,1,1,7,-2,5,2,1,4,9,3,5,1,0,50,2,3,1,3,1,0,-2,-2,-2,0,-2,-2,1,0,0,1,4,23,1,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,-2,-2,25,5,0,-2,-2,0,-2,-2,1,12,1,2,3,1,0,1,0,0,0,1,0,1,4,5,1,1,2,2,3,3,41,1,1,2,41,1,3,1,2,2,-2,-2,-2,-2,0,0,0,1,1,1,2,2,2,0,2,2,4,4,1,1,1,-2,3,3,41,1,1,3,67,60,65,1,4,7,0,-2,-2,1,4,1,2,-2,-2,-2,-2,-2,5,3,4,76,85,75,0,-2,-2,-2,0,0,1,1,1,5,3,-2,42,1,0,-2,2,2,0,4,3,1,2,1,1,1,0,0,0,1,0,0,1,1,0,-2,1,1,0,0,0,1,1,-2,1,0,-2,-2,2,51,1,0,1,5,3,1,2,2,7,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1200,2160,3240,2040,1080,3410.450825535,400,687,0,VC,5A,6563,6081,2855,1126.631452601681,0.10308090035681082,0.7571583869604992,9.555404970811539,17.05697162507983,2.022719554171382,29.74389655182535,0.0,0.0,27.13594977279804,2.3000655238106504,0.3078812552166633,0.0,0.0,0.0,0.0,177.52125878014382,145.14763231563083,0.1555938118593371,0.0,1,1,5,-2,1481.9841853243631
2321,4,10,MT,A,5,-2,-2,-2,-2,-2,-2,-2,2,5,8,0,1,1,0,2,3,4,-2,1,1,10,1,1,2,3,1,-2,-2,-2,-2,0,-2,-2,-2,-2,-2,1,3,22,1,0,-2,-2,-2,-2,0,-2,-2,-2,1,5,-2,-2,6,3,0,-2,-2,0,-2,-2,1,2,1,2,2,1,0,1,0,0,1,1,1,1,3,1,1,0,-2,-2,-2,-2,-2,0,-2,-2,-2,1,4,3,2,2,-2,-2,-2,-2,0,0,0,0,0,0,1,1,0,1,1,0,2,0,1,1,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,1,3,1,1,1,-2,-2,-2,76,78,76,-2,-2,-2,0,1,3,-2,-2,0,-2,1,1,3,1,0,-2,1,4,3,3,0,0,-2,-2,0,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,-2,1,1,0,0,0,1,1,-2,-2,0,-2,-2,2,23,1,0,1,4,2,2,0,3,4,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,-2,-2,-2,0,540,0,540,0,540,2567.667600190498,1336,2318,202,HD,3B-4B,1205,642,0,113.32286302245168,0.06612737004021826,0.05601377226936136,12.826764865154102,17.620999193069924,8.324268934474533,16.035303757958456,0.0,16.035303757958456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,5,-2,-2,1014.0517445231224
2322,4,10,MT,B,3,0,-2,0,-2,10,0,-2,2,7,8,-2,2,1,0,1,3,4,5,0,0,20,2,2,1,4,1,0,-2,-2,-2,0,-2,-2,1,0,0,1,3,22,41,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,-2,-2,10,0,0,-2,-2,0,-2,-2,1,15,1,23,1,1,0,0,0,0,0,1,0,1,1,2,41,1,1,10,3,3,2,1,5,10,2,1,2,3,5,5,-2,-2,-2,-2,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,-2,3,1,3,1,1,3,75,80,75,0,-2,-2,-2,-2,-2,0,-2,1,1,0,41,1,1,3,-2,-2,-2,73,73,73,-2,-2,-2,0,0,0,0,0,0,-2,1,-2,41,2,0,-2,2,10,0,2,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,1,0,1,-2,0,0,0,0,0,1,1,-2,-2,1,0,-2,1,36,0,1,1,1,3,1,2,5,1,1,1,0,0,1,1,0,2,0,3,0,-2,-2,0,-2,-2,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,-2,-2,-2,0,1009,1009,1009,0,0,1715.5483254476678,1863,2287,362,HD,3B-4B,2549,1947,273,120.79720075964458,0.08363167387439369,0.0005834767944725141,13.353838902827606,19.176937311663295,6.3793462862328205,56.89171035277767,17.64628318749707,36.008297909547075,3.2371292557335085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,5,-2,-2,1184.9011406507382
2323,2,3,MT,A,2,1,0,0,-2,20,0,-2,1,1,7,-2,3,1,0,3,6,1,5,0,0,41,2,3,4,4,1,0,-2,-2,-2,0,-2,-2,1,0,0,2,5,23,1,1,4,21,41,1,0,-2,-2,-2,1,1,-2,-2,4,0,0,-2,-2,0,-2,-2,1,7,1,2,4,1,0,1,0,0,0,0,0,1,2,2,1,1,1,2,3,3,1,1,1,2,1,2,3,3,5,5,3,1,2,2,0,2,0,0,0,0,0,1,0,2,0,1,2,0,1,1,1,-2,3,1,41,1,1,3,70,70,75,0,-2,-2,1,-2,-2,0,-2,1,1,0,41,1,1,3,-2,-2,-2,69,69,69,1,-2,-2,-2,3,0,0,0,0,-2,1,-2,41,2,0,-2,2,9,2,4,0,1,1,1,0,-2,0,0,0,0,0,0,1,1,1,-2,1,0,0,1,0,1,1,-2,-2,1,0,-2,2,41,2,0,1,3,2,2,0,4,7,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,-2,-2,-2,0,1406,1406,1875,469,469,3542.944201789608,1013,758,5,VC,5A,6082,6191,3031,1158.98718577783,0.11669535889450282,0.8614062409062548,9.465938528992421,17.251463889904002,0.7196213798494341,243.192933443879,207.0551036859591,32.83282270176284,1.517428650158185,1.787578405998959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,1256.5458672594882
2324,4,10,MT,A,2,0,-2,0,-2,10,1,2,2,4,8,-2,4,2,1,3,7,4,5,0,1,41,1,2,1,4,1,0,-2,-2,-2,0,-2,-2,1,0,0,2,4,1,2,0,4,22,2,3,0,-2,-2,-2,1,1,-2,-2,6,2,0,-2,-2,0,-2,-2,1,30,1,23,4,1,0,1,0,0,0,0,0,0,-2,-2,-2,1,1,6,2,3,1,1,1,6,2,4,2,3,3,3,2,3,2,2,4,0,0,2,0,0,1,0,0,4,1,0,6,0,1,1,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0,-2,1,1,1,1,1,1,1,-2,-2,-2,78,85,80,-2,-2,0,0,0,1,0,0,0,-2,5,-2,3,2,0,-2,2,10,2,4,0,1,2,0,0,-2,-2,-2,-2,-2,-2,-2,-9,-2,-9,-2,-9,-9,-9,-9,0,1,1,-2,-2,1,-9,-9,2,25,1,0,1,3,6,2,4,3,4,0,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,-2,-2,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,-2,-2,-2,0,1960,0,1960,400,2360,2822.336178240101,1410,2291,106,HD,3B-4B,1187,646,22,113.32286302245168,0.06612737004021826,0.2137469990417643,12.826764865154102,17.620999193069924,8.324268934474533,64.57862813542339,0.0,0.0,4.171859080478476,5.537778256338632,54.86899079860628,0.0,0.0,0.0,0.0,0.0,0.0,-0.3889845296483427,-0.3889845296483427,1,1,-2,-2,1276.4315343841706
